	1	10	12	13	17	19	2	20	21	25	26	3	6	7	8
1	0.0	0.89	0.8923076923076924	0.9571428571428572	0.9478021978021978	0.8735408560311284	0.8188585607940446	0.9581993569131833	0.8206627680311891	0.8545454545454545	0.9563492063492064	0.8660714285714286	0.8979591836734694	0.8774703557312253	0.8753541076487252
10	0.89	0.0	0.8772189349112426	0.9823232323232324	0.9621848739495799	0.8816855753646677	0.8945386064030132	0.9667458432304038	0.893353941267388	0.9197651663405088	0.9781420765027322	0.9139072847682119	0.8287037037037037	0.901294498381877	0.9168443496801706
12	0.8923076923076924	0.8772189349112426	0.0	0.9752066115702479	0.9628975265017667	0.8701298701298701	0.9171974522292994	0.9707602339181286	0.8917808219178082	0.9391447368421053	0.980349344978166	0.8983050847457628	0.8548387096774194	0.8892086330935252	0.9306049822064056
13	0.9571428571428572	0.9823232323232324	0.9752066115702479	0.0	0.7580645161290323	0.9610705596107056	0.9615384615384616	0.8299319727891157	0.9586206896551724	0.9216417910447762	0.9117647058823529	0.9095238095238095	0.970954356846473	0.9441624365482234	0.8963963963963963
17	0.9478021978021978	0.9621848739495799	0.9628975265017667	0.7580645161290323	0.0	0.949290060851927	0.9546599496221663	0.8464912280701754	0.924901185770751	0.9017341040462428	0.9312169312169312	0.9041095890410958	0.9592198581560284	0.941544885177453	0.8686868686868687
19	0.8735408560311284	0.8816855753646677	0.8701298701298701	0.9610705596107056	0.949290060851927	0.0	0.9030520646319569	0.9544419134396356	0.8821752265861027	0.9253731343283582	0.9715762273901809	0.902127659574468	0.8684971098265896	0.7920962199312714	0.9274193548387096
2	0.8188585607940446	0.8945386064030132	0.9171974522292994	0.9615384615384616	0.9546599496221663	0.9030520646319569	0.0	0.9467455621301775	0.8705673758865248	0.8844339622641509	0.9756944444444444	0.8957219251336899	0.8870703764320785	0.8950276243093923	0.8914728682170543
20	0.9581993569131833	0.9667458432304038	0.9707602339181286	0.8299319727891157	0.8464912280701754	0.9544419134396356	0.9467455621301775	0.0	0.9317180616740088	0.9191919191919192	0.9	0.9079497907949791	0.9606299212598425	0.9508196721311475	0.9051383399209486
21	0.8206627680311891	0.893353941267388	0.8917808219178082	0.9586206896551724	0.924901185770751	0.8821752265861027	0.8705673758865248	0.9317180616740088	0.0	0.8810408921933085	0.9607843137254902	0.889344262295082	0.9067567567567567	0.8732612055641422	0.8817635270541082
25	0.8545454545454545	0.9197651663405088	0.9391447368421053	0.9216417910447762	0.9017341040462428	0.9253731343283582	0.8844339622641509	0.9191919191919192	0.8810408921933085	0.0	0.9300411522633745	0.8816568047337278	0.9214046822742475	0.9113680154142582	0.8132530120481928
26	0.9563492063492064	0.9781420765027322	0.980349344978166	0.9117647058823529	0.9312169312169312	0.9715762273901809	0.9756944444444444	0.9	0.9607843137254902	0.9300411522633745	0.0	0.9361702127659575	0.9847826086956522	0.9707446808510638	0.9090909090909091
3	0.8660714285714286	0.9139072847682119	0.8983050847457628	0.9095238095238095	0.9041095890410958	0.902127659574468	0.8957219251336899	0.9079497907949791	0.889344262295082	0.8816568047337278	0.9361702127659575	0.0	0.9186691312384473	0.8973799126637555	0.8639455782312925
6	0.8979591836734694	0.8287037037037037	0.8548387096774194	0.970954356846473	0.9592198581560284	0.8684971098265896	0.8870703764320785	0.9606299212598425	0.9067567567567567	0.9214046822742475	0.9847826086956522	0.9186691312384473	0.0	0.877906976744186	0.9171171171171171
7	0.8774703557312253	0.901294498381877	0.8892086330935252	0.9441624365482234	0.941544885177453	0.7920962199312714	0.8950276243093923	0.9508196721311475	0.8732612055641422	0.9113680154142582	0.9707446808510638	0.8973799126637555	0.877906976744186	0.0	0.9008438818565401
8	0.8753541076487252	0.9168443496801706	0.9306049822064056	0.8963963963963963	0.8686868686868687	0.9274193548387096	0.8914728682170543	0.9051383399209486	0.8817635270541082	0.8132530120481928	0.9090909090909091	0.8639455782312925	0.9171171171171171	0.9008438818565401	0.0
