# Constructed from biom file
#OTU ID	1	10	10R	10S	11	11R	11S	12	12R	12S	13	13R	13S	14	14R	14S	15	15R	15S	16	16R	16S	17	17R	17S	18	18R	18S	19	19R	19S	1R	1S	2	20	20R	20S	21	21R	21S	22	22R	22S	23	23R	23S	24	24R	24S	25	25R	25S	26	26R	26S	27	27R	27S	28R	28S	29R	29S	2R	2S	3	30R	30S	31R	31S	32R	32S	33R	33S	34R	34S	35R	36R	37R	38R	39R	39S	3R	3S	4	40R	41R	42R	42S	43R	44R	44S	45R	46S	47R	48R	48S	49R	49S	4R	4S	5	50R	50S	51R	51S	52R	52S	53R	53S	54R	54S	55R	55S	56R	57R	58R	58S	59R	59S	5R	6	60R	60S	61R	61S	63S	64S	65S	6R	6S	7	7R	7S	8	8S	9	9R	9S	A12	B12	C12	D08	D12	E08	E12	F08	F12	G08	G12	H08	H11	H12	taxonomy
k__fungi;p__Glomeromycota;c__Glomeromycetes;__;__;__;__	584.0	2091.0	171.0	444.0	1105.0	172.0	848.0	3054.0	0.0	468.0	284.0	38.0	885.0	1603.0	15.0	3301.0	1996.0	0.0	2885.0	2036.0	172.0	2507.0	3488.0	4.0	2308.0	2549.0	43.0	567.0	3450.0	0.0	1409.0	0.0	1231.0	4644.0	5142.0	63.0	1380.0	1845.0	177.0	2028.0	4320.0	44.0	1615.0	819.0	34.0	319.0	3773.0	23.0	1071.0	5904.0	83.0	679.0	617.0	0.0	361.0	0.0	53.0	1417.0	297.0	678.0	71.0	1392.0	49.0	379.0	1798.0	1207.0	1843.0	47.0	910.0	155.0	1390.0	415.0	676.0	380.0	406.0	0.0	19.0	36.0	49.0	28.0	1571.0	15.0	1489.0	1755.0	860.0	0.0	34.0	279.0	55.0	408.0	511.0	157.0	567.0	197.0	192.0	179.0	15.0	812.0	18.0	761.0	6412.0	4.0	213.0	0.0	102.0	462.0	468.0	333.0	1530.0	256.0	112.0	89.0	1196.0	207.0	362.0	462.0	806.0	49.0	217.0	23.0	1522.0	250.0	159.0	190.0	510.0	435.0	644.0	1939.0	240.0	1282.0	3334.0	216.0	609.0	7486.0	1112.0	2302.0	766.0	1311.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__SS-G1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	61.0	0.0	5326.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5524.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__acnaGlo7	0.0	34.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	303.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	238.0	0.0	0.0	161.0	0.0	7.0	0.0	1734.0	0.0	0.0	31.0	0.0	19.0	0.0	0.0	130.0	0.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1319.0	0.0	0.0	0.0	0.0	82.0	21.0	12.0	27.0	0.0	0.0	0.0	0.0	40.0	0.0	59.0	18.0	446.0	46.0	104.0	151.0	0.0	111.0	322.0	0.0	50.0	38.0	0.0	0.0	396.0	52.0	0.0	0.0	0.0	2.0	0.0	20.0	212.0	43.0	55.0	0.0	25.0	0.0	19.0	0.0	33.0	40.0	207.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__GCL-5	0.0	0.0	1898.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	256.0	0.0	0.0	0.0	761.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	272.0	0.0	0.0	0.0	0.0	1211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	311.0	0.0	1135.0	482.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	396.0	796.0	0.0	0.0	448.0	36.0	0.0	480.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO-G8	0.0	0.0	224.0	626.0	1923.0	1730.0	2737.0	0.0	35.0	420.0	0.0	260.0	111.0	0.0	1449.0	304.0	0.0	53.0	1332.0	0.0	996.0	644.0	0.0	84.0	0.0	0.0	198.0	335.0	630.0	0.0	244.0	0.0	0.0	0.0	0.0	45.0	638.0	0.0	600.0	339.0	0.0	1253.0	244.0	0.0	946.0	336.0	0.0	145.0	91.0	0.0	317.0	883.0	0.0	34.0	161.0	0.0	496.0	0.0	1512.0	633.0	144.0	1934.0	81.0	0.0	0.0	447.0	113.0	917.0	1494.0	314.0	154.0	1593.0	45.0	2522.0	263.0	166.0	18.0	71.0	0.0	106.0	89.0	114.0	32.0	0.0	0.0	0.0	0.0	0.0	391.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	232.0	0.0	0.0	359.0	0.0	0.0	1504.0	384.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	308.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	10.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO-G40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	331.0	0.0	0.0	0.0	0.0	368.0	293.0	0.0	0.0	1248.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274.0	0.0	0.0	0.0	2835.0	1510.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO-G5	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	1697.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	275.0	0.0	0.0	0.0	255.0	0.0	0.0	44.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glo2	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	10.0	131.0	0.0	0.0	0.0	215.0	0.0	0.0	0.0	0.0	641.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	511.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	59.0	125.0	0.0	0.0	61.0	0.0	0.0	0.0	341.0	1589.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	1267.0	0.0	0.0	204.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	3144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	477.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	955.0	48.0	0.0	45.0	0.0	271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO-G4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205.0	0.0	0.0	0.0	0.0	98.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1209.0	0.0	0.0	0.0	0.0	0.0	0.0	321.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	727.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO-G23	17.0	0.0	0.0	892.0	96.0	89.0	505.0	0.0	3.0	138.0	0.0	0.0	0.0	16.0	0.0	61.0	29.0	0.0	1058.0	5.0	39.0	0.0	0.0	16.0	0.0	201.0	130.0	68.0	28.0	0.0	742.0	0.0	0.0	0.0	0.0	0.0	437.0	0.0	0.0	135.0	133.0	0.0	213.0	0.0	0.0	566.0	0.0	0.0	0.0	0.0	0.0	1300.0	0.0	5.0	105.0	0.0	32.0	0.0	173.0	2393.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	23.0	147.0	0.0	140.0	0.0	101.0	81.0	58.0	20.0	7.0	11.0	41.0	0.0	0.0	73.0	75.0	18.0	0.0	0.0	23.0	320.0	0.0	0.0	72.0	0.0	0.0	228.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0	117.0	0.0	0.0	40.0	576.0	0.0	0.0	0.0	0.0	47.0	115.0	31.0	15.0	45.0	683.0	11.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	217.0	104.0	0.0	100.0	302.0	36.0	0.0	23.0	0.0	135.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO-G15	0.0	0.0	0.0	0.0	226.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	40.0	0.0	117.0	31.0	0.0	9.0	0.0	0.0	0.0	28.0	160.0	0.0	0.0	404.0	1135.0	450.0	218.0	251.0	0.0	474.0	169.0	609.0	0.0	0.0	28.0	170.0	0.0	242.0	43.0	347.0	230.0	0.0	0.0	0.0	964.0	287.0	158.0	40.0	216.0	57.0	0.0	1047.0	89.0	0.0	0.0	0.0	30.0	0.0	155.0	329.0	716.0	555.0	17.0	0.0	246.0	0.0	0.0	501.0	0.0	118.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glo-D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.0	0.0	664.0	0.0	156.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	18.0	0.0	654.0	0.0	0.0	1109.0	0.0	0.0	0.0	102.0	24.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	13.0	0.0	114.0	0.0	237.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO-G7	0.0	28.0	0.0	259.0	113.0	0.0	0.0	19.0	0.0	213.0	0.0	0.0	0.0	0.0	0.0	93.0	14.0	0.0	829.0	6.0	0.0	171.0	0.0	15.0	30.0	131.0	0.0	46.0	0.0	0.0	592.0	0.0	76.0	0.0	0.0	0.0	702.0	0.0	0.0	27.0	0.0	0.0	67.0	24.0	14.0	1937.0	0.0	0.0	137.0	0.0	0.0	468.0	0.0	0.0	232.0	0.0	6.0	0.0	0.0	1988.0	0.0	206.0	0.0	0.0	0.0	0.0	62.0	0.0	76.0	0.0	62.0	0.0	86.0	44.0	445.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	61.0	5.0	0.0	0.0	42.0	0.0	0.0	6.0	66.0	0.0	0.0	216.0	78.0	412.0	354.0	0.0	0.0	0.0	14.0	0.0	0.0	392.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	37.0	15.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Yamato2005 D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	218.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	649.0	27.0	277.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	342.0	0.0	0.0	0.0	1650.0	18.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;__	3.0	0.0	0.0	346.0	419.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	16.0	15.0	6.0	31.0	0.0	677.0	0.0	22.0	14.0	0.0	0.0	0.0	0.0	78.0	20.0	0.0	0.0	32.0	0.0	0.0	154.0	0.0	8.0	492.0	0.0	16.0	0.0	254.0	43.0	0.0	346.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	111.0	0.0	0.0	63.0	0.0	12.0	53.0	10.0	0.0	16.0	30.0	0.0	12.0	0.0	142.0	0.0	125.0	27.0	0.0	375.0	382.0	60.0	0.0	0.0	9.0	0.0	0.0	0.0	41.0	447.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	40.0	0.0	0.0	0.0	0.0	3.0	0.0	113.0	0.0	55.0	0.0	0.0	121.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	16.0	0.0	5.0	0.0	0.0	10.0	0.0	25.0	0.0	0.0	0.0	17.0	0.0	5.0	47.0	0.0	0.0	6.0	11.0	62.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO-G56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	642.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	105.0	4.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	1137.0	0.0	514.0	0.0	111.0	294.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Wirsel OTU13	0.0	60.0	414.0	98.0	0.0	16.0	50.0	0.0	0.0	41.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	7.0	111.0	0.0	85.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	479.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	116.0	943.0	0.0	0.0	59.0	0.0	67.0	0.0	125.0	217.0	0.0	69.0	0.0	0.0	0.0	279.0	0.0	0.0	13.0	51.0	0.0	0.0	0.0	250.0	126.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	318.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glo7	0.0	0.0	71.0	0.0	0.0	182.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0	0.0	495.0	0.0	0.0	756.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	17.0	57.0	0.0	72.0	0.0	14.0	0.0	0.0	0.0	62.0	0.0	89.0	202.0	129.0	145.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1006.0	0.0	0.0	896.0	91.0	0.0	0.0	0.0	0.0	254.0	0.0	0.0	0.0	0.0	0.0	651.0	72.0	0.0	44.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	102.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	17.0	726.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__Douhan9	0.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	25.0	0.0	48.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	68.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	34.0	0.0	0.0	145.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	705.0	0.0	87.0	0.0	0.0	0.0	0.0	13.0	0.0	67.0	462.0	650.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	5.0	0.0	0.0	0.0	0.0	0.0	845.0	906.0	0.0	13.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__GCL-6	0.0	0.0	127.0	369.0	0.0	0.0	87.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	279.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	996.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	331.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	287.0	0.0	18.0	70.0	0.0	0.0	0.0	377.0	88.0	0.0	99.0	0.0	0.0	0.0	386.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	771.0	163.0	21.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
